Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_geographiques_x,coordonnees_geographiques_y
32062,BOURROUILLAN,32370,,BOURROUILLAN,43.826947956,-0.008031432
32065,LE BROUILH MONBERT,32350,MONBERT,LE BROUILH MONBERT,43.66090583,0.395789577
32068,CADEILHAN,32380,,CADEILHAN,43.830126099,0.768637813
32070,CAHUZAC SUR ADOUR,32400,,CAHUZAC SUR ADOUR,43.636939835,-0.027517754
32071,CAILLAVET,32190,,CAILLAVET,43.705889764,0.337537204
32078,CASTELNAU D ARBIEU,32500,,CASTELNAU D ARBIEU,43.884377577,0.691161938
32080,CASTELNAU SUR L AUVIGNON,32100,,CASTELNAU SUR L AUVIGNON,43.963511761,0.472056349
32087,CASTEX D ARMAGNAC,32240,,CASTEX D ARMAGNAC,43.868814394,-0.166333851
32098,CAZAUX SAVES,32130,,CAZAUX SAVES,43.545770957,0.978485193
32102,CEZAN,32410,,CEZAN,43.803701081,0.497953263
32111,COURTIES,32230,,COURTIES,43.574053818,0.153502198
32113,CRAVENCERES,32110,,CRAVENCERES,43.773563737,0.029230515
32119,EAUZE,32800,,EAUZE,43.860658156,0.105575395
32128,ESTIPOUY,32300,,ESTIPOUY,43.548707859,0.387531873
32133,FOURCES,32250,,FOURCES,43.99512676,0.228653562
32141,GAUJAN,32420,,GAUJAN,43.401752485,0.72659727
32142,GAVARRET SUR AULOUSTE,32390,,GAVARRET SUR AULOUSTE,43.776638129,0.659631223
32143,GAZAUPOUY,32480,,GAZAUPOUY,44.013210832,0.46306836
32144,GAZAX ET BACCARISSE,32230,,GAZAX ET BACCARISSE,43.601877795,0.196499815
32145,GEE RIVIERE,32720,,GEE RIVIERE,43.675693581,-0.187308696
32150,GOUTZ,32500,,GOUTZ,43.809641359,0.731530987
32153,HAULIES,32550,,HAULIES,43.555687004,0.66700419
32155,LE HOUGA,32460,,LE HOUGA,43.769570123,-0.185408056
32156,IDRAC RESPAILLES,32300,,IDRAC RESPAILLES,43.51477161,0.464449611
32166,JUSTIAN,32190,,JUSTIAN,43.814725275,0.302551271
32169,LABARTHE,32260,,LABARTHE,43.471489743,0.577414596
32170,LABARTHETE,32400,,LABARTHETE,43.628321853,-0.164293413
32176,LAGARDE,32700,,LAGARDE FIMARCON,43.969003702,0.565021571
32180,LAGRAULET DU GERS,32330,,LAGRAULET DU GERS,43.890286699,0.200832214
32185,LALANNE ARQUE,32140,,LALANNE ARQUE,43.326376039,0.640238814
32190,LANNEPAX,32190,,LANNEPAX,43.807757562,0.224971845
32191,LANNE SOUBIRAN,32110,,LANNE SOUBIRAN,43.742090078,-0.102313555
32195,LARROQUE ENGALIN,32480,,LARROQUE ENGALIN,43.988318672,0.545488106
32202,LAUJUZAN,32110,,LAUJUZAN,43.802775444,-0.11587815
32205,LAVERAET,32230,,LAVERAET,43.526768612,0.213592928
32210,LIAS,32600,,LIAS,43.567938453,1.13290737
32212,LIGARDES,32480,,LIGARDES,44.041795961,0.483605448
32215,LOUBERSAN,32300,,LOUBERSAN,43.501009219,0.511779461
32218,LOUSSOUS DEBAT,32290,,LOUSSOUS DEBAT,43.657160232,0.078424649
32227,MANCIET,32370,,MANCIET,43.817663244,0.058349567
32233,MARCIAC,32230,,MARCIAC,43.5212768,0.15632982
32240,MASCARAS,32230,,MASCARAS,43.551787793,0.223696741
32242,MASSEUBE,32140,,MASSEUBE,43.432048931,0.585774378
32264,MONCLAR,32150,,MONCLAR D ARMAGNAC,43.912944653,-0.099623743
32268,MONFERRAN SAVES,32490,,MONFERRAN SAVES,43.612953917,0.980894224
32271,MONGUILHEM,32240,,MONGUILHEM,43.853979719,-0.188714784
32272,MONLAUR BERNET,32140,,MONLAUR BERNET,43.348529647,0.51252322
32275,MONPARDIAC,32170,,MONPARDIAC,43.463665684,0.245574126
32276,MONTADET,32220,,MONTADET,43.43532137,0.904509824
32279,MONTAUT LES CRENEAUX,32810,,MONTAUT LES CRENEAUX,43.701753502,0.66597414
32286,MONTESTRUC SUR GERS,32390,,MONTESTRUC SUR GERS,43.793786027,0.628432469
32290,MONTREAL,32250,,MONTREAL DU GERS,43.951030423,0.199901667
32292,MOUCHAN,32330,,MOUCHAN,43.899357166,0.306268906
32294,MOUREDE,32190,,MOUREDE,43.800544678,0.287744176
32304,PANASSAC,32140,,PANASSAC,43.384535341,0.567987342
32305,PANJAS,32110,,PANJAS,43.827614659,-0.075870047
32310,PERCHEDE,32460,,PERCHEDE,43.776360033,-0.139640566
32315,PEYRUSSE GRANDE,32320,,PEYRUSSE GRANDE,43.630110529,0.222321449
32318,PIS,32500,,PIS,43.785795008,0.708874048
32319,PLAISANCE,32160,,PLAISANCE,43.600692932,0.043912403
32324,PONSAN SOUBIRAN,32300,,PONSAN SOUBIRAN,43.350623829,0.479119175
32326,POUYLEBON,32320,,POUYLEBON,43.5449844,0.302604208
32328,POUY ROQUELAURE,32480,,POUY ROQUELAURE,44.038694565,0.521483641
32329,PRECHAC,32390,,PRECHAC,43.793860614,0.57197064
32331,PREIGNAN,32810,,PREIGNAN,43.720878005,0.636500221
32333,PROJAN,32400,,PROJAN,43.607058158,-0.23262503
32334,PUJAUDRAN,32600,,PUJAUDRAN,43.589724873,1.17146191
32342,RICOURT,32230,,RICOURT,43.488363594,0.177765828
32344,RISCLE,32400,,RISCLE,43.641104763,-0.075390176
32348,ROQUELAURE,32810,,ROQUELAURE,43.723861271,0.593345761
32351,ROQUES,32310,,ROQUES,43.841920625,0.297488524
32358,ST ANTOINE,32340,,ST ANTOINE,44.040013604,0.827492081
32361,ST ARROMAN,32300,,ST ARROMAN,43.435801811,0.520078067
32369,STE CHRISTIE D ARMAGNAC,32370,,STE CHRISTIE D ARMAGNAC,43.794067253,-0.004966524
32376,STE GEMME,32120,,STE GEMME,43.772802966,0.793694882
32396,ST MEZARD,32700,,ST MEZARD,44.033666759,0.569090703
32400,ST ORENS POUY PETIT,32100,,ST ORENS POUY PETIT,43.912340615,0.437893336
32411,SANSAN,32260,,SANSAN,43.52777387,0.612875826
32416,SARRANT,32120,,SARRANT,43.770360822,0.928312638
32418,SAUVETERRE,32220,,SAUVETERRE,43.45543678,0.846889834
32421,SAVIGNAC MONA,32130,,SAVIGNAC MONA,43.485565629,1.010463477
32422,SCIEURAC ET FLOURES,32230,,SCIEURAC ET FLOURES,43.557103339,0.198675537
32431,SEREMPUY,32120,,SEREMPUY,43.761475902,0.820626525
32437,SORBETS,32110,,SORBETS,43.713707042,-0.016193281
32441,TAYBOSC,32120,,TAYBOSC,43.786122431,0.74159785
32444,THOUX,32430,,THOUX,43.682163891,0.992599444
32450,TOURDUN,32230,,TOURDUN,43.547136889,0.158532859
32456,TUDELLE,32190,,TUDELLE,43.681888532,0.286760019
32458,URGOSSE,32110,,URGOSSE,43.738480843,-0.021643454
32462,VIC FEZENSAC,32190,LAGRAULAS,VIC FEZENSAC,43.761751593,0.298375965
32464,VILLECOMTAL SUR ARROS,32730,,VILLECOMTAL SUR ARROS,43.400187333,0.200872601
32465,VILLEFRANCHE D ASTARAC,32420,,VILLEFRANCHE D ASTARAC,43.421671652,0.735521252
32467,ST CAPRAIS,32200,,ST CAPRAIS,43.594210725,0.793072432
33013,ARTIGUES PRES BORDEAUX,33370,,ARTIGUES PRES BORDEAUX,44.860257511,-0.49021254
33021,AUROS,33124,,AUROS,44.507603076,-0.163539554
33026,BALIZAC,33730,,BALIZAC,44.486209313,-0.448479395
33027,BARIE,33190,,BARIE,44.571200244,-0.111842767
33030,BARSAC,33720,,BARSAC,44.601992781,-0.324187531
33033,BAURECH,33880,,BAURECH,44.726999168,-0.433888998
33036,BAZAS,33430,,BAZAS,44.442264809,-0.212831412
33037,BEAUTIRAN,33640,,BEAUTIRAN,44.703452285,-0.459579977
33042,BELIN BELIET,33830,BELIET,BELIN BELIET,44.486093168,-0.786375167
33044,BELLEFOND,33760,,BELLEFOND,44.767367785,-0.173212628
33046,BERNOS BEAULAC,33430,,BERNOS BEAULAC,44.362849077,-0.260012874
33061,BONNETAN,33370,,BONNETAN,44.819220344,-0.410791774
33062,BONZAC,33910,,BONZAC,45.007292298,-0.220605991
33063,BORDEAUX,33000,,BORDEAUX,44.857621753,-0.573379126
33064,BOSSUGAN,33350,,BOSSUGAN,44.791050976,-0.051381045
33072,BRANNENS,33124,,BRANNENS,44.522402412,-0.152709614
33073,BRAUD ET ST LOUIS,33820,,BRAUD ET ST LOUIS,45.254790827,-0.647924104
33079,CADARSAC,33750,,CADARSAC,44.862485793,-0.284067697
33085,CAMBLANES ET MEYNAC,33360,,CAMBLANES ET MEYNAC,44.766805022,-0.476255393
33093,CAPIAN,33550,,CAPIAN,44.717338899,-0.327781234
33095,CAPTIEUX,33840,,CAPTIEUX,44.253721819,-0.284298396
33105,CASTELVIEL,33540,,CASTELVIEL,44.666423323,-0.153026283
33109,CASTRES GIRONDE,33640,,CASTRES GIRONDE,44.686004331,-0.45544578
33111,CAUDROT,33490,,CAUDROT,44.585176758,-0.144351093
33113,CAUVIGNAC,33690,,CAUVIGNAC,44.417192197,-0.070856837
33114,CAVIGNAC,33620,,CAVIGNAC,45.096764634,-0.381912686
33116,CAZATS,33430,,CAZATS,44.472323596,-0.202357724
33117,CAZAUGITAT,33790,,CAZAUGITAT,44.715198683,0.01077723
33122,CESTAS,33610,GAZINET,CESTAS,44.723888442,-0.727104453
33126,CIVRAC DE BLAYE,33920,,CIVRAC DE BLAYE,45.111841847,-0.461532155
33127,CIVRAC SUR DORDOGNE,33350,,CIVRAC SUR DORDOGNE,44.830171246,-0.077585952
33128,CIVRAC EN MEDOC,33340,,CIVRAC EN MEDOC,45.343720566,-0.915497615
33129,CLEYRAC,33540,,CLEYRAC,44.718956405,-0.038819746
33138,COUTRAS,33230,,COUTRAS,45.039246751,-0.10556218
33143,CUBZAC LES PONTS,33240,,CUBZAC LES PONTS,44.969559101,-0.445545117
33149,DAUBEZE,33540,,DAUBEZE,44.710768345,-0.133833622
33154,LES EGLISOTTES ET CHALAURES,33230,,LES EGLISOTTES ET CHALAURES,45.092845072,-0.033009662
33155,ESCAUDES,33840,,ESCAUDES,44.313028131,-0.20818907
33159,ETAULIERS,33820,,ETAULIERS,45.220994728,-0.581726544
33168,FLAUJAGUES,33350,,FLAUJAGUES,44.832000981,0.024440113
33174,FRONSAC,33126,,FRONSAC,44.921728608,-0.27954006
33183,GAURIAGUET,33240,,GAURIAGUET,45.045387535,-0.395822767
33184,GENERAC,33920,,GENERAC,45.173557847,-0.546178307
33187,GIRONDE SUR DROPT,33190,,GIRONDE SUR DROPT,44.591328571,-0.087901623
33193,GRAYAN ET L HOPITAL,33590,,GRAYAN ET L HOPITAL,45.435054876,-1.108678485
33196,GUILLAC,33420,,GUILLAC,44.803741596,-0.210890304
33197,GUILLOS,33720,,GUILLOS,44.552049509,-0.518675927
33200,LE HAILLAN,33185,,LE HAILLAN,44.869450241,-0.684360429
33206,ISLE ST GEORGES,33640,,ISLE ST GEORGES,44.727143975,-0.474539285
33218,LAGORCE,33230,,LAGORCE,45.078557295,-0.160565003
33222,LALANDE DE POMEROL,33500,,LALANDE DE POMEROL,44.956848341,-0.206736713
33223,LANDERROUAT,33790,,LANDERROUAT,44.74259378,0.161218567
33224,LANDERROUET SUR SEGUR,33540,,LANDERROUET SUR SEGUR,44.654487232,-0.020061915
33226,LANGOIRAN,33550,,LANGOIRAN,44.707780612,-0.374133365
33229,LANTON,33138,,LANTON,44.774541826,-0.977435898
33231,LAROQUE,33410,,LAROQUE,44.660317785,-0.307349389
33232,LARTIGUE,33840,,LARTIGUE,44.252958457,-0.091381082
33236,LEGE CAP FERRET,33950,LE CANON,LEGE CAP FERRET,44.761484486,-1.192428695
33240,LESPARRE MEDOC,33340,,LESPARRE MEDOC,45.281626535,-0.934819796
33245,LIGNAN DE BORDEAUX,33360,,LIGNAN DE BORDEAUX,44.794838771,-0.429136239
33247,LISTRAC DE DUREZE,33790,,LISTRAC DE DUREZE,44.760941727,0.033466507
33253,LOUPIAC,33410,,LOUPIAC,44.628027393,-0.286952716
33254,LOUPIAC DE LA REOLE,33190,,LOUPIAC DE LA REOLE,44.541079716,-0.044355412
33258,LUGASSON,33760,,LUGASSON,44.755670847,-0.154454495
33264,MARANSIN,33230,,MARANSIN,45.073377223,-0.253106624
33268,MARGAUX CANTENAC,33460,MARGAUX,MARGAUX CANTENAC,45.033194923,-0.675372799
33277,MASSUGAS,33790,,MASSUGAS,44.76933902,0.101000712
33279,MAZERES,33210,,MAZERES,44.503755018,-0.24998269
33280,MAZION,33390,,MAZION,45.168817025,-0.605471618
33283,MESTERRIEUX,33540,,MESTERRIEUX,44.644047669,-0.011340914
33284,MIOS,33380,CAUDOS,MIOS,44.617778408,-0.895575466
33294,MORIZES,33190,,MORIZES,44.614384957,-0.097946223
33301,NAUJAN ET POSTIAC,33420,,NAUJAN ET POSTIAC,44.78759662,-0.18410438
33314,PAUILLAC,33250,,PAUILLAC,45.198249266,-0.766967783
33317,PERISSAC,33240,,PERISSAC,45.024171309,-0.31614523
33318,PESSAC,33600,,PESSAC,44.791653811,-0.6764644
33319,PESSAC SUR DORDOGNE,33890,,PESSAC SUR DORDOGNE,44.818287629,0.094373263
33320,PETIT PALAIS ET CORNEMPS,33570,,PETIT PALAIS ET CORNEMPS,44.981423985,-0.056367543
33322,LE PIAN MEDOC,33290,,LE PIAN MEDOC,44.956511053,-0.670547252
33327,PODENSAC,33720,,PODENSAC,44.646471004,-0.3586443
33342,PUISSEGUIN,33570,MONBADON,PUISSEGUIN,44.932374281,-0.063101929
33349,QUINSAC,33360,,QUINSAC,44.751592493,-0.490465716
33351,REIGNAC,33860,,REIGNAC,45.229390519,-0.516372067
33353,RIMONS,33580,,RIMONS,44.674913391,0.014344773
33370,ST ANDRONY,33390,,ST ANDRONY,45.197436839,-0.661485277
33378,ST AVIT ST NAZAIRE,33220,,ST AVIT ST NAZAIRE,44.848115112,0.27510583
33379,ST BRICE,33540,,ST BRICE,44.693609121,-0.140885463
33393,ST DENIS DE PILE,33910,,ST DENIS DE PILE,44.988158986,-0.183804703
33397,STE EULALIE,33560,,STE EULALIE,44.90197763,-0.478551682
33402,STE FOY LA GRANDE,33220,,STE FOY LA GRANDE,44.840900601,0.217744934
33405,ST GENES DE BLAYE,33390,,ST GENES DE BLAYE,45.161464004,-0.65338035
33406,ST GENES DE CASTILLON,33350,,ST GENES DE CASTILLON,44.899827948,-0.063821229
33408,ST GENES DE LOMBAUD,33670,,ST GENES DE LOMBAUD,44.754148132,-0.378638393
33409,ST GENIS DU BOIS,33760,,ST GENIS DU BOIS,44.699852624,-0.183539961
33428,ST LAURENT DU PLAN,33190,,ST LAURENT DU PLAN,44.626050872,-0.11675412
33429,ST LEGER DE BALSON,33113,,ST LEGER DE BALSON,44.429356889,-0.44135268
33439,ST MARIENS,33620,,ST MARIENS,45.121048042,-0.40477589
33444,ST MARTIN DE SESCAS,33490,,ST MARTIN DE SESCAS,44.586871589,-0.16505591
33457,ST PARDON DE CONQUES,33210,,ST PARDON DE CONQUES,44.551216859,-0.188365266
33464,ST PIERRE DE BAT,33760,,ST PIERRE DE BAT,44.670171363,-0.220090695
33466,ST QUENTIN DE BARON,33750,,ST QUENTIN DE BARON,44.818159831,-0.282901198
33467,ST QUENTIN DE CAPLONG,33220,,ST QUENTIN DE CAPLONG,44.795175411,0.137423063
33470,ST ROMAIN LA VIRVEE,33240,,ST ROMAIN LA VIRVEE,44.959695483,-0.408121802
33474,ST SELVE,33650,,ST SELVE,44.654305827,-0.472157062
33487,ST VINCENT DE PAUL,33440,,ST VINCENT DE PAUL,44.973918597,-0.481855884
33512,SIGALENS,33690,,SIGALENS,44.455400481,-0.032565122
33515,SOULIGNAC,33760,,SOULIGNAC,44.696560794,-0.288516173
33516,SOUSSAC,33790,,SOUSSAC,44.735485359,0.011396114
33517,SOUSSANS,33460,,SOUSSANS,45.055765699,-0.69960829
33519,LE TAILLAN MEDOC,33320,,LE TAILLAN MEDOC,44.911354394,-0.681386735
33520,TAILLECAVAT,33580,,TAILLECAVAT,44.651371532,0.157349917
33527,LE TEICH,33470,,LE TEICH,44.578052149,-1.024170098
33531,TIZAC DE CURTON,33420,,TIZAC DE CURTON,44.824746709,-0.243400405
33534,LE TOURNE,33550,,LE TOURNE,44.717964405,-0.396614633
33536,LE TUZAN,33125,,LE TUZAN,44.449616698,-0.599633895
33537,UZESTE,33730,,UZESTE,44.433158104,-0.324427612
33542,VERAC,33240,,VERAC,44.993920971,-0.336788367
33544,LE VERDON SUR MER,33123,,LE VERDON SUR MER,45.538573032,-1.077767679
33553,VIRSAC,33240,,VIRSAC,45.025867289,-0.43574005
34015,ASSIGNAN,34360,,ASSIGNAN,43.40024822,2.886676394
34018,AUTIGNAC,34480,,AUTIGNAC,43.500033206,3.167412496
34028,BEDARIEUX,34600,,BEDARIEUX,43.612734226,3.166249797
34034,BOISSET,34220,,BOISSET,43.401591392,2.690525826
34036,LE BOSC,34700,,LE BOSC,43.695979509,3.387223961
34043,BUZIGNARGUES,34160,,BUZIGNARGUES,43.771589195,3.995144721
34046,CAMBON ET SALVERGUES,34330,,CAMBON ET SALVERGUES,43.625517118,2.890267725
34049,CAMPLONG,34260,,CAMPLONG,43.689109153,3.11209293
34054,CASSAGNOLES,34210,,CASSAGNOLES,43.397092609,2.602028208
34057,CASTELNAU LE LEZ,34170,,CASTELNAU LE LEZ,43.637724723,3.912419233
34074,CESSENON SUR ORB,34460,,CESSENON SUR ORB,43.454424304,3.040666458
34075,CESSERAS,34210,,CESSERAS,43.331394272,2.704254225
34082,COMBAILLAUX,34980,,COMBAILLAUX,43.672192358,3.778904511
34090,LE CRES,34920,,LE CRES,43.652900646,3.936336459
34099,FERRIERES LES VERRERIES,34190,,FERRIERES LES VERRERIES,43.867525862,3.799826906
34103,FONTES,34320,,FONTES,43.542129033,3.390105629
34106,FOZIERES,34700,,FOZIERES,43.751097395,3.356438234
34108,FRONTIGNAN,34110,LA PEYRADE,FRONTIGNAN,43.44813198,3.749580097
34111,GANGES,34190,,GANGES,43.945543763,3.705111824
34127,LANSARGUES,34130,,LANSARGUES,43.636956425,4.08287962
34130,LAURENS,34480,,LAURENS,43.522315551,3.199781498
34135,LESPIGNAN,34710,,LESPIGNAN,43.273320675,3.169990553
34136,LEZIGNAN LA CEBE,34120,,LEZIGNAN LA CEBE,43.492281954,3.438155894
34145,LUNEL,34400,,LUNEL,43.682149094,4.135918439
34146,LUNEL VIEL,34400,,LUNEL VIEL,43.682683118,4.08415587
34147,MAGALAS,34480,,MAGALAS,43.48116613,3.217232819
34165,MONTBAZIN,34560,,MONTBAZIN,43.532627075,3.67246581
34166,MONTBLANC,34290,,MONTBLANC,43.372928934,3.343122333
34172,MONTPELLIER,34080,,MONTPELLIER,43.61335437,3.869264054
34184,NIZAS,34320,,NIZAS,43.513700275,3.418578189
34185,NOTRE DAME DE LONDRES,34380,,NOTRE DAME DE LONDRES,43.832080149,3.756922004
34188,OLMET ET VILLECUN,34700,,OLMET ET VILLECUN,43.708497741,3.298421674
34190,OUPIA,34210,,OUPIA,43.288619323,2.775563303
34194,PAULHAN,34230,,PAULHAN,43.537982186,3.45846413
34195,PEGAIROLLES DE BUEGES,34380,,PEGAIROLLES DE BUEGES,43.805327295,3.575890259
34200,PEZENES LES MINES,34600,,PEZENES LES MINES,43.598943086,3.245022151
34203,PINET,34850,,PINET,43.409231353,3.512672476
34204,PLAISSAN,34230,,PLAISSAN,43.558859243,3.529844337
34226,QUARANTE,34310,,QUARANTE,43.350887678,2.980628899
34231,ROMIGUIERES,34650,,ROMIGUIERES,43.817736796,3.238425851
34234,ROQUESSELS,34320,,ROQUESSELS,43.550033762,3.226550853
34236,ROUET,34380,,LE ROUET,43.825994825,3.81650634
34239,ST ANDRE DE SANGONIS,34725,,ST ANDRE DE SANGONIS,43.650409014,3.503521388
34257,ST GENIES DE VARENSAL,34610,,ST GENIES DE VARENSAL,43.687908166,3.00302073
34259,ST GEORGES D ORQUES,34680,,ST GEORGES D ORQUES,43.616806697,3.773995742
34270,ST JEAN DE VEDAS,34430,,ST JEAN DE VEDAS,43.572023245,3.832356213
34276,ST MATHIEU DE TREVIERS,34270,,ST MATHIEU DE TREVIERS,43.769683846,3.870115659
34279,ST NAZAIRE DE LADAREZ,34490,,ST NAZAIRE DE LADAREZ,43.517520802,3.080025409
34286,ST PRIVAT,34700,,ST PRIVAT,43.751036833,3.432676929
34295,SAUSSAN,34570,,SAUSSAN,43.568638492,3.779558168
34300,SERVIAN,34290,,SERVIAN,43.414196926,3.306925606
34306,SOUMONT,34700,,SOUMONT,43.725977536,3.350058069
34307,SUSSARGUES,34160,,SUSSARGUES,43.709725111,3.9935767
34311,TOURBES,34120,,TOURBES,43.442826523,3.373275285
34314,LE TRIADOU,34270,,LE TRIADOU,43.737236402,3.858348147
34321,VALERGUES,34130,,VALERGUES,43.67215469,4.059677988
34329,VENDRES,34350,,VENDRES,43.258164596,3.227078708
34342,VIOLS EN LAVAL,34380,,VIOLS EN LAVAL,43.744794984,3.740337593
34344,LA GRANDE MOTTE,34280,,LA GRANDE MOTTE,43.569003479,4.076304328
35007,AUBIGNE,35250,,AUBIGNE,48.298830254,-1.630951186
35023,BEDEE,35137,,BEDEE,48.18675058,-1.950020714
35028,BOISTRUDAN,35150,,BOISTRUDAN,47.975500716,-1.397422293
35031,LA BOUEXIERE,35340,,LA BOUEXIERE,48.174546254,-1.437026892
35035,BOVEL,35330,,BOVEL,47.956771612,-1.959768254
35042,BRIELLES,35370,,BRIELLES,48.011590508,-1.098540288
35049,CANCALE,35260,,CANCALE,48.683242622,-1.865333553
35054,CHANTELOUP,35150,,CHANTELOUP,47.954056451,-1.624807759
35069,CHATEAUGIRON,35410,OSSE,CHATEAUGIRON,48.048968229,-1.474638706
35079,CHEVAIGNE,35250,,CHEVAIGNE,48.224446064,-1.636306894
35088,CORPS NUDS,35150,,CORPS NUDS,47.982426456,-1.570161011
35090,CREVIN,35320,,CREVIN,47.930330451,-1.656788878
35096,DOMAGNE,35113,,DOMAGNE,48.067437398,-1.406221822
35102,DROUGES,35130,,DROUGES,47.902172396,-1.260200779
35104,EPINIAC,35120,,EPINIAC,48.499724537,-1.703047179
35105,ERBREE,35500,,ERBREE,48.109336415,-1.116868389
35108,ESSE,35150,,ESSE,47.947944684,-1.430520112
35116,LA FRESNAIS,35111,,LA FRESNAIS,48.587687476,-1.835208959
35123,GOVEN,35580,,GOVEN,48.009791318,-1.839069242
35126,GUICHEN,35580,PONT REAN,GUICHEN,47.965347345,-1.790206811
35127,GUIGNEN,35580,,GUIGNEN,47.923420363,-1.861984663
35131,L HERMITAGE,35590,,L HERMITAGE,48.1221055,-1.816343302
35139,LAILLE,35890,,LAILLE,47.967022301,-1.713936819
35144,LANGAN,35850,,LANGAN,48.236015015,-1.84518875
35151,LIEURON,35550,,LIEURON,47.851918694,-1.929676391
35163,LUITRE DOMPIERRE,35133,LUITRE,LUITRE DOMPIERRE,48.286812702,-1.134053358
35173,MELESSE,35520,,MELESSE,48.219361883,-1.68958172
35184,MONTAUBAN DE BRETAGNE,35360,,MONTAUBAN DE BRETAGNE,48.204274062,-2.065450873
35201,MUEL,35290,,MUEL,48.120061317,-2.162483977
35208,ORGERES,35230,,ORGERES,47.985215896,-1.665760588
35212,PANCE,35320,,PANCE,47.888672375,-1.642834545
35215,PARIGNE,35133,,PARIGNE,48.425640614,-1.197695447
35217,LE PERTRE,35370,,LE PERTRE,48.034612373,-1.056081331
35218,LE PETIT FOUGERAY,35320,,LE PETIT FOUGERAY,47.927969263,-1.616225014
35219,PIPRIAC,35550,,PIPRIAC,47.811361881,-1.937297429
35220,PIRE CHANCE,35150,PIRE SUR SEICHE,PIRE CHANCE,48.013516794,-1.421499868
35220,PIRE CHANCE,35680,CHANCE,PIRE CHANCE,48.013516794,-1.421499868
35224,PLERGUER,35540,,PLERGUER,48.528689836,-1.846075142
35229,POCE LES BOIS,35500,,POCE LES BOIS,48.115040393,-1.259135752
35240,LE RHEU,35650,MOIGNE,LE RHEU,48.097273889,-1.781007436
35251,ST AUBIN D AUBIGNE,35250,,ST AUBIN D AUBIGNE,48.261935057,-1.600351602
35252,ST AUBIN DES LANDES,35500,,ST AUBIN DES LANDES,48.100366604,-1.291507241
35253,ST AUBIN DU CORMIER,35140,,ST AUBIN DU CORMIER,48.258346134,-1.420952369
35258,ST BRIEUC DES IFFS,35630,,ST BRIEUC DES IFFS,48.303795006,-1.84330011
35262,STE COLOMBE,35134,,STE COLOMBE,47.895370125,-1.457512661
35273,ST GERMAIN EN COGLES,35133,,ST GERMAIN EN COGLES,48.397527708,-1.264843898
35283,ST JEAN SUR VILAINE,35220,,ST JEAN SUR VILAINE,48.121188134,-1.339791394
35287,ST LUNAIRE,35800,,ST LUNAIRE,48.620039988,-2.096788107
35300,ST M HERVE,35500,,ST M HERVE,48.172504186,-1.111556071
35307,ST PERN,35190,,ST PERN,48.281246623,-1.983124129
35308,MESNIL ROC H,35720,LANHELIN,MESNIL ROC H,48.45801406,-1.8778414
35324,LA SELLE EN LUITRE,35133,,LA SELLE EN LUITRE,48.320559708,-1.150905597
35334,THORIGNE FOUILLARD,35235,,THORIGNE FOUILLARD,48.156614494,-1.584439279
35336,LE TIERCENT,35460,,LE TIERCENT,48.350022963,-1.423469176
35340,TREFFENDEL,35380,,TREFFENDEL,48.031645854,-2.008692214
35342,TREMEHEUC,35270,,TREMEHEUC,48.438558826,-1.697374151
35347,VAL D IZE,35450,,VAL D IZE,48.189822063,-1.305068773
35351,LE VERGER,35160,,LE VERGER,48.06581629,-1.936318065
35352,VERN SUR SEICHE,35770,,VERN SUR SEICHE,48.052832822,-1.605159583
35359,VISSEICHE,35130,,VISSEICHE,47.96029489,-1.298477406
36003,AMBRAULT,36120,,AMBRAULT,46.783804042,1.949277415
36004,ANJOUIN,36210,,ANJOUIN,47.201099179,1.807778523
